COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,29272.12255,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,29073.24451,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,29041.61279,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,29636.07572,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,29970.48435,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,30175.76289,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,30147.84019,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,30178.9852,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,30329.76563,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,30620.01075,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,30139.85945,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,29230.59579,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,29276.97787,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,29389.60359,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,29633.58928,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,29842.84422,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,29557.97986,,
ITA,Italy,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,29601.3297,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2000,2000,JPY,Yen,0,Units,2018,2018,4322710.377,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2001,2001,JPY,Yen,0,Units,2018,2018,4268583.95,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2002,2002,JPY,Yen,0,Units,2018,2018,4182012.4,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2003,2003,JPY,Yen,0,Units,2018,2018,4185877.039,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2004,2004,JPY,Yen,0,Units,2018,2018,4218250.719,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2005,2005,JPY,Yen,0,Units,2018,2018,4291252.764,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2006,2006,JPY,Yen,0,Units,2018,2018,4265596.454,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2007,2007,JPY,Yen,0,Units,2018,2018,4259145.025,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2008,2008,JPY,Yen,0,Units,2018,2018,4256514.929,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2009,2009,JPY,Yen,0,Units,2018,2018,4216167.121,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2010,2010,JPY,Yen,0,Units,2018,2018,4291466.476,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2011,2011,JPY,Yen,0,Units,2018,2018,4388338.176,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2012,2012,JPY,Yen,0,Units,2018,2018,4313385.921,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2013,2013,JPY,Yen,0,Units,2018,2018,4310437.169,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2014,2014,JPY,Yen,0,Units,2018,2018,4233577.165,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2015,2015,JPY,Yen,0,Units,2018,2018,4229125.062,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2016,2016,JPY,Yen,0,Units,2018,2018,4305284.958,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2017,2017,JPY,Yen,0,Units,2018,2018,4327231.337,,
JPN,Japan,CNPNCU,2018 constant prices and NCU,2018,2018,JPY,Yen,0,Units,2018,2018,4334000.283,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2000,2000,KRW,Won,0,Units,2018,2018,27625381.18,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2001,2001,KRW,Won,0,Units,2018,2018,28181739.05,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2002,2002,KRW,Won,0,Units,2018,2018,29163091.38,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2003,2003,KRW,Won,0,Units,2018,2018,30199790.18,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2004,2004,KRW,Won,0,Units,2018,2018,31069082.08,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2005,2005,KRW,Won,0,Units,2018,2018,31963171.28,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2006,2006,KRW,Won,0,Units,2018,2018,32286464.89,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2007,2007,KRW,Won,0,Units,2018,2018,32851396.82,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2008,2008,KRW,Won,0,Units,2018,2018,32556064.1,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2009,2009,KRW,Won,0,Units,2018,2018,32641175.4,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2010,2010,KRW,Won,0,Units,2018,2018,33205216.95,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2011,2011,KRW,Won,0,Units,2018,2018,33527302.45,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2012,2012,KRW,Won,0,Units,2018,2018,33118411.31,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2013,2013,KRW,Won,0,Units,2018,2018,33749720.85,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2014,2014,KRW,Won,0,Units,2018,2018,33552426.52,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2015,2015,KRW,Won,0,Units,2018,2018,34148996.49,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2016,2016,KRW,Won,0,Units,2018,2018,35304050.1,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2017,2017,KRW,Won,0,Units,2018,2018,35954120.93,,
KOR,Korea,CNPNCU,2018 constant prices and NCU,2018,2018,KRW,Won,0,Units,2018,2018,37495203.52,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,54725.88264,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,55355.30177,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,56508.84901,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,56243.95349,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,57014.17845,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,57068.0599,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,57856.3084,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,59372.36676,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,59137.4793,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,60785.09943,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,61321.30467,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,60415.05784,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,59915.42485,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,60505.99034,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,62777.21109,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,63709.7296,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,63612.57722,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,65031.7129,,
LUX,Luxembourg,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,64595.0966,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,43021.2664,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,43659.0964,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,43807.3628,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,44118.36266,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,44822.20153,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,44822.35262,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,44734.69502,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,45373.76536,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,45648.03689,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,47599.26197,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,47610.86318,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,47316.39436,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,47510.32999,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,47678.80296,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,47421.66626,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,47973.87194,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,48182.75364,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,47747.69795,,
NLD,Netherlands,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,47422.48573,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2000,2000,NOK,Norwegian Krone,0,Units,2018,2018,395135.4131,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2001,2001,NOK,Norwegian Krone,0,Units,2018,2018,405199.8153,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2002,2002,NOK,Norwegian Krone,0,Units,2018,2018,421255.5408,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2003,2003,NOK,Norwegian Krone,0,Units,2018,2018,426436.1946,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2004,2004,NOK,Norwegian Krone,0,Units,2018,2018,440241.456,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2005,2005,NOK,Norwegian Krone,0,Units,2018,2018,452714.1487,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2006,2006,NOK,Norwegian Krone,0,Units,2018,2018,471043.4841,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2007,2007,NOK,Norwegian Krone,0,Units,2018,2018,491916.6815,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2008,2008,NOK,Norwegian Krone,0,Units,2018,2018,503307.3635,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2009,2009,NOK,Norwegian Krone,0,Units,2018,2018,508578.4414,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2010,2010,NOK,Norwegian Krone,0,Units,2018,2018,515082.1396,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2011,2011,NOK,Norwegian Krone,0,Units,2018,2018,532613.0068,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2012,2012,NOK,Norwegian Krone,0,Units,2018,2018,546818.7228,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2013,2013,NOK,Norwegian Krone,0,Units,2018,2018,557691.4546,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2014,2014,NOK,Norwegian Krone,0,Units,2018,2018,561012.5995,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2015,2015,NOK,Norwegian Krone,0,Units,2018,2018,563721.6564,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2016,2016,NOK,Norwegian Krone,0,Units,2018,2018,555021.1689,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2017,2017,NOK,Norwegian Krone,0,Units,2018,2018,557288.0526,,
NOR,Norway,CNPNCU,2018 constant prices and NCU,2018,2018,NOK,Norwegian Krone,0,Units,2018,2018,563298.5586,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2000,2000,PLN,Zloty,0,Units,2018,2018,38388.11403,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2001,2001,PLN,Zloty,0,Units,2018,2018,40691.99414,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2002,2002,PLN,Zloty,0,Units,2018,2018,40583.46764,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2003,2003,PLN,Zloty,0,Units,2018,2018,41081.69556,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2004,2004,PLN,Zloty,0,Units,2018,2018,40275.51722,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2005,2005,PLN,Zloty,0,Units,2018,2018,40165.33822,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2006,2006,PLN,Zloty,0,Units,2018,2018,40433.03028,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2007,2007,PLN,Zloty,0,Units,2018,2018,41720.48397,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2008,2008,PLN,Zloty,0,Units,2018,2018,43945.47433,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2009,2009,PLN,Zloty,0,Units,2018,2018,43857.65801,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2010,2010,PLN,Zloty,0,Units,2018,2018,45103.59116,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2011,2011,PLN,Zloty,0,Units,2018,2018,45107.17919,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2012,2012,PLN,Zloty,0,Units,2018,2018,44709.19588,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2013,2013,PLN,Zloty,0,Units,2018,2018,45219.22036,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2014,2014,PLN,Zloty,0,Units,2018,2018,46140.0553,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2015,2015,PLN,Zloty,0,Units,2018,2018,47151.26234,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2016,2016,PLN,Zloty,0,Units,2018,2018,49497.26607,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2017,2017,PLN,Zloty,0,Units,2018,2018,51597.92776,,
POL,Poland,CNPNCU,2018 constant prices and NCU,2018,2018,PLN,Zloty,0,Units,2018,2018,55509.22901,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,17947.58958,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,18026.20151,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,18017.49441,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,17970.47763,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,18001.47376,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,17897.80657,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,17510.40215,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,17633.83953,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,17576.54874,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,18388.47555,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,18318.1723,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,17882.67974,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,17109.97579,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,17461.51413,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,17154.54433,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,17118.8546,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,17147.58417,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,17106.27748,,
PRT,Portugal,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,17240.44388,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,8805.63215,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,8799.416496,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,9261.862014,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,9463.725154,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,9619.277783,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,10243.76302,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,10583.19295,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,11233.92467,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,11345.59043,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,11727.90599,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,12244.48828,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,12135.70907,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,12001.90547,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,12092.63236,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,12327.22096,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,12783.44048,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,13171.74059,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,13536.69755,,
SVK,Slovak Republic,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,13885.6235,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,26856.45768,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,26850.69871,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,27048.95655,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,26975.99473,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,26697.48001,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,26852.69955,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,26750.99487,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,27101.35214,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,28191.90272,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,30101.48835,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,29584.85681,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,29165.59276,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,28335.59246,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,28400.25732,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,28404.92351,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,28902.29763,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,28738.43324,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,28170.95398,,
ESP,Spain,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,27945.96133,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2000,2000,SEK,Swedish Krona,0,Units,2018,2018,321784.7696,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2001,2001,SEK,Swedish Krona,0,Units,2018,2018,324843.0169,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2002,2002,SEK,Swedish Krona,0,Units,2018,2018,329779.0558,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2003,2003,SEK,Swedish Krona,0,Units,2018,2018,333874.4958,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2004,2004,SEK,Swedish Krona,0,Units,2018,2018,344014.563,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2005,2005,SEK,Swedish Krona,0,Units,2018,2018,350722.9736,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2006,2006,SEK,Swedish Krona,0,Units,2018,2018,359197.6841,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2007,2007,SEK,Swedish Krona,0,Units,2018,2018,370791.5005,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2008,2008,SEK,Swedish Krona,0,Units,2018,2018,375924.0631,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2009,2009,SEK,Swedish Krona,0,Units,2018,2018,378382.4384,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2010,2010,SEK,Swedish Krona,0,Units,2018,2018,380628.8846,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2011,2011,SEK,Swedish Krona,0,Units,2018,2018,385414.6548,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2012,2012,SEK,Swedish Krona,0,Units,2018,2018,393945.884,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2013,2013,SEK,Swedish Krona,0,Units,2018,2018,398064.543,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2014,2014,SEK,Swedish Krona,0,Units,2018,2018,402122.569,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2015,2015,SEK,Swedish Krona,0,Units,2018,2018,408899.5065,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2016,2016,SEK,Swedish Krona,0,Units,2018,2018,414359.8042,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2017,2017,SEK,Swedish Krona,0,Units,2018,2018,416745.0498,,
SWE,Sweden,CNPNCU,2018 constant prices and NCU,2018,2018,SEK,Swedish Krona,0,Units,2018,2018,418722.7743,,
CHE,Switzerland,CNPNCU,2018 constant prices and NCU,2000,2000,CHF,Swiss Franc,0,Units,2018,2018,76421.87843,,
CHE,Switzerland,CNPNCU,2018 constant prices and NCU,2001,2001,CHF,Swiss Franc,0,Units,2018,2018,79270.7518,,
CHE,Switzerland,CNPNCU,2018 constant prices and NCU,2002,2002,CHF,Swiss Franc,0,Units,2018,2018,80504.05978,,
CHE,Switzerland,CNPNCU,2018 constant prices and NCU,2003,2003,CHF,Swiss Franc,0,Units,2018,2018,80301.69284,,
CHE,Switzerland,CNPNCU,2018 constant prices and NCU,2004,2004,CHF,Swiss Franc,0,Units,2018,2018,79607.22829,,
